28.1018	-15.4157	35016	Las Palmas de Gran Canaria
28.1027	-15.5954	35023	El Palmital
28.1031	-15.7114	35001	Puerto de las Nieves
28.1071	-15.5630	35008	Firgas
28.1083	-16.5936	38017	Charco del Pino
28.1090	-17.1916	38036	La Laja
28.1092	-16.6468	38052	Jama
28.1111	-15.5829	35013	Moya
28.1125	-16.5659	38017	El Draguito
28.1134	-15.4942	35016	Tenoya
28.1136	-15.6380	35009	Hoya de Pineda
28.1151	-15.4748	35016	Los Giles
28.1161	-15.5978	35023	Vergara
28.1161	-17.2854	38050	El Cercado
28.1167	-16.5333	38017	Las Palomas
28.1167	-16.5333	38017	La Cantera
28.1167	-17.1167	38036	Inchereda
28.1184	-17.3085	38049	Lomo de Balo
28.1188	-16.5760	38017	Granadilla de Abona
28.1191	-16.6709	38052	Escalona
28.1198	-15.5233	35006	Arucas
28.1218	-16.7746	38001	Playa Paraiso
28.1227	-16.7260	38001	Adeje
28.1254	-16.5733	38017	Vicácaro
28.1265	-15.5652	35013	Lomo Blanco
28.1271	-15.5571	35008	Casablanca
28.1285	-17.2898	38049	Las Hayas
28.1289	-17.2199	38021	El Cedro
28.1294	-16.5294	38017	Chimiche
28.1300	-16.7826	38001	Callao Salvaje
28.1301	-15.6414	35009	Anzo de Galdar
28.1316	-17.3237	38049	Arure
28.1317	-15.5984	35023	Las Tres Palmas
28.1333	-16.6833	38052	Ifonche
28.1333	-16.7500	38001	Hoya Grande
28.1344	-15.5180	35006	Trasmontaña
28.1347	-15.6605	35009	San Isidro
28.1352	-15.5389	35006	Trapiche
28.1353	-17.3307	38049	Taguluche
28.1376	-15.5845	35013	Cabo Verde
28.1382	-17.3127	38049	Acardece
28.1393	-16.6615	38052	Trevejos
28.1397	-15.6329	35009	Guia
28.1410	-16.7557	38001	Barrio Los Menores
28.1414	-16.5237	38005	El Río
28.1433	-16.5476	38017	Las Vegas
28.1450	-17.2274	38021	Los Aceviños
28.1454	-15.5949	35023	San Felipe
28.1470	-15.6502	35009	Gáldar
28.1500	-16.7500	38001	Tijoco de Abajo
28.1500	-16.7167	38001	Taucho
28.1505	-16.4321	38005	Poris de Abona
28.1509	-15.6957	35009	Sardina
28.1537	-17.2712	38050	Banda de las Rosas
28.1561	-16.7488	38001	La Concepción
28.1562	-16.6359	38052	Vilaflor
28.1615	-14.2269	35015	Costa Calma
28.1620	-16.5121	38005	La Cisnera
28.1638	-17.3293	38050	Alojera
28.1667	-16.7167	38001	Tijoco de Arriba
28.1667	-16.4833	38017	Lomo de Arico
28.1667	-17.3000	38050	Cubaba
28.1677	-17.1905	38021	Hermigua
28.1725	-16.4952	38005	Los Gavilanes
28.1730	-16.7454	38019	Vera de Erque
28.1771	-16.4830	38005	Arico el Nuevo
28.1794	-17.2666	38050	Vallehermosa
28.1796	-16.4978	38005	La Sabinita
28.1815	-16.4884	38005	La Degollada
28.1816	-16.8169	38019	Playa de San Juan
28.1820	-16.4797	38005	Arico Viejo
28.1831	-14.1522	35015	La Lajita
28.1833	-16.7167	38019	Las Fuentes
28.1878	-17.1968	38002	Agulo
28.1913	-14.1184	35030	Tarajalejo
28.1950	-16.7662	38019	Acojeja
28.1970	-17.2957	38050	Arguamul
28.2011	-14.0748	35030	Giniginámar
28.2020	-16.8278	38019	Alcalá
28.2022	-16.7573	38019	El Jaral
28.2033	-16.4572	38005	Icor
28.2078	-16.4851	38005	El Bueno
28.2113	-14.0212	35030	Gran Tarajal
28.2115	-16.7795	38019	Guía de Isora
28.2122	-14.2154	35015	La Pared
28.2154	-16.7679	38019	Aripe
28.2167	-16.4500	38012	Sombrera
28.2178	-16.7608	38019	Chirche
28.2251	-16.7834	38019	Chiguergue
28.2262	-16.8379	38019	El Varadero
28.2281	-13.9861	35030	Las Playas
28.2295	-13.9867	35030	Las Playitas
28.2328	-16.4563	38012	Sabina Alta
28.2353	-16.7971	38019	Chío
28.2356	-16.4644	38012	Zarza
28.2361	-14.0212	35030	El Charco
28.2364	-16.4389	38012	Fasnia
28.2367	-16.8434	38040	Puerto de Santiago
28.2436	-16.8415	38040	Los Gigantes
28.2500	-14.1667	35015	Las Huertas
28.2500	-16.8000	38019	El Malpaís
28.2500	-16.7833	38019	Arguayo
28.2524	-14.1777	35015	Chilegua
28.2606	-16.4297	38020	El Escobonal
28.2617	-14.1425	35015	Cardón
28.2617	-16.7945	38019	Las Manchas
28.2664	-14.1379	35030	Montaña Hendida
28.2688	-16.8235	38040	Tamaimo
28.2705	-16.4202	38020	Lomo de Mena
28.2727	-13.9894	35030	Teguitar
28.2780	-14.1135	35030	Tesejerague
28.2794	-16.8149	38040	El Retamar
28.2802	-16.4085	38020	La Medida
28.2833	-16.8333	38040	Lomo de Masca
28.2833	-14.0500	35030	La Florida
28.2844	-16.4028	38020	Pájara
28.2860	-16.8149	38040	El Molledo
28.2918	-16.3940	38020	Jagua
28.2940	-16.8162	38040	Santiago del Teide
28.2946	-16.3764	38020	Puerto de Güimar
28.2954	-16.5658	38026	Las Cañadas del Teide
28.2959	-16.3825	38020	Los Guirres
28.3016	-14.1463	35015	Fayagua
28.3024	-16.4114	38020	La Era de la Casa
28.3040	-16.8424	38010	Masca
28.3047	-16.4102	38020	Fregenal
28.3047	-14.0594	35030	Las Casitas
28.3068	-13.9537	35003	Tenicosquey
28.3071	-16.8034	38040	Valle de Arriba
28.3095	-16.3899	38020	Hoya del Cerco
28.3102	-16.3823	38020	Samarines
28.3112	-16.4128	38020	Güimar
28.3130	-16.3900	38020	Hoya de la Plata
28.3154	-16.3705	38020	La Cardonera
28.3160	-16.4035	38020	Tonaso
28.3167	-13.8833	35003	Pozo Negro
28.3167	-16.8333	38010	Portela Baja
28.3167	-16.8333	38010	Portela Alta
28.3167	-16.7667	38044	Los Llanos
28.3167	-16.7833	38044	Las Lagunetas
28.3167	-16.7833	38044	Erjos
28.3167	-16.3833	38020	Casablanca
28.3167	-16.3852	38020	La Costa
28.3175	-16.4179	38020	Chabaica
28.3182	-16.8574	38010	Los Carrizales
28.3199	-16.3783	38020	Las Cañadas
28.3215	-16.4185	38020	Vista Ramos
28.3237	-14.0472	35030	Tuineje
28.3261	-16.3870	38020	Las Cruces
28.3262	-16.4020	38020	Topo Negro
28.3264	-16.8057	38044	Herjos del Tanque
28.3281	-16.3652	38020	El Socorro
28.3285	-16.3831	38004	El Carretón
28.3286	-16.3843	38004	Medio Camino
28.3303	-16.3845	38004	Las Valeras
28.3306	-16.4017	38020	El Volcán de Arafo
28.3316	-16.3952	38004	La Hidalga
28.3333	-16.8500	38010	Teno
28.3333	-16.7833	38044	Ruigómez
28.3333	-16.3667	38004	Los Toscales de la Viuda
28.3333	-16.8333	38010	Las Palmas
28.3333	-16.7833	38044	La Juncia
28.3333	-16.8000	38044	Cuevas del Palmar
28.3354	-16.3995	38004	Chiquenge
28.3390	-16.7567	38015	La Montañeta
28.3397	-16.4224	38004	Arafo
28.3420	-16.4089	38004	Hernando
28.3427	-16.3909	38011	Niaza
28.3434	-14.0912	35015	Bargeda
28.3434	-16.3825	38011	Lomo del Molino
28.3478	-16.3894	38011	Guarrajo
28.3494	-16.8224	38042	Taco
28.3498	-16.3848	38011	Bence
28.3500	-14.0167	35030	La Cañada
28.3500	-16.7333	38022	Cerrogordo
28.3504	-14.1076	35015	Pájara
28.3508	-14.0776	35015	El Cortijo de Tetuí
28.3523	-14.0402	35030	Tiscamanita
28.3525	-16.5838	38031	Las Llanadas
28.3528	-16.3929	38011	Las Crucitas
28.3538	-16.8029	38042	La Tierra del Trigo
28.3539	-16.7144	38022	El Amparo
28.3545	-16.7820	38044	Cruz Grande
28.3548	-16.3727	38011	Candelaria
28.3558	-16.7799	38010	Tanque
